,mfcc,contrast,tonnetz,chroma,class
525,"[-4.3825089e+02  5.9013252e+01  1.7415657e+01  2.2221327e+01
  9.3022995e+00 -7.0520031e-01 -2.2179325e+00 -9.1466248e-01
 -4.6332887e-01 -2.0250714e+00 -1.4920722e+01 -6.1519494e+00
  2.5078687e-01 -2.6524079e+00 -5.8975368e+00  1.4939518e+00
 -9.0792284e+00  6.8100369e-01 -2.4149959e+00 -8.7938185e+00
 -1.0011816e+01 -4.3667135e+00 -1.0181113e+01 -4.5853844e+00
 -7.4830742e+00 -1.7220249e+00 -3.6496201e+00 -3.2589526e+00
 -4.9031243e+00 -5.1874261e+00 -5.8387427e+00 -1.7421480e+00
 -6.8837267e-01 -1.7918262e+00  1.7279524e+00  1.2263768e+00
 -3.4572133e-01 -6.0143125e-01 -2.5255704e-01 -2.8382857e+00]","[21.32208483 16.41713785 19.04618953 18.10982034 19.35871064 19.67352697
 38.8101628 ]",[-0.03270611 -0.01977765 -0.00383086 -0.09392058  0.03581378 -0.00322646],"[0.64572126 0.67017895 0.5578705  0.46661633 0.45141158 0.49224266
 0.5965467  0.65695614 0.66411066 0.69338405 0.6821478  0.6318135 ]",other
526,"[-4.2986789e+02  5.7643784e+01  1.0122291e+01  1.6933649e+01
  5.6689034e+00  1.6048732e+00  4.1082296e+00 -3.2268968e+00
 -8.8590727e+00 -3.3710785e+00 -5.9765344e+00 -2.7323964e-01
 -5.4414978e+00 -7.0870543e+00 -1.9659805e-01  1.9080357e-01
 -7.7045131e+00  1.0245495e+00 -6.2763534e+00 -6.0954075e+00
 -6.2761173e+00 -4.2463832e+00 -7.7228642e+00 -4.9436131e+00
 -3.0319970e+00 -5.1585956e+00 -3.1327746e+00 -1.7444032e+00
 -5.6796932e+00 -3.0744998e+00 -1.1240124e+00 -3.5864016e-01
  3.1696875e+00  2.3540606e+00  2.6859736e-01  1.7223504e+00
 -1.2596124e+00 -9.5645052e-01  1.4387944e+00  4.8892713e-01]","[18.11221536 16.32353315 17.18988913 16.465228   17.14838167 18.4951615
 38.79183572]",[-0.02877948 -0.05348799  0.02294445 -0.01683783  0.01155708  0.00190555],"[0.6426584  0.7273481  0.65897703 0.60745186 0.6162946  0.66078866
 0.68106437 0.69250154 0.7561977  0.72530824 0.65248716 0.6411448 ]",other
527,"[-387.05045      77.020386     10.494819     19.540806      5.6068764
   -3.0960274    -4.61245      -3.050505    -11.188978     -6.897675
   -5.5934525    -4.077074     -2.1081183    -8.5428705    -1.3251072
   -2.3128622    -9.329529      0.63186854   -7.4213867    -5.6735053
  -10.873715     -6.438712     -5.102433     -5.6116905    -4.661132
   -6.181814     -3.404994     -3.1092393    -5.8782215    -2.8351543
   -2.8491864     1.0696926     5.510564      0.8034844     1.1858532
    1.4773492    -3.9202511    -0.387586      2.0567117    -1.0077821 ]","[20.10912345 17.37374551 20.60268829 17.97736097 18.46022524 20.17925503
 38.48493002]",[-0.04337642 -0.02244627 -0.0100082  -0.01268803 -0.00923158  0.00492171],"[0.50044835 0.5832013  0.64629287 0.6297362  0.53401333 0.49534065
 0.4805589  0.53146976 0.64961755 0.7029832  0.60581815 0.5588167 ]",other
528,"[-411.63052      61.341564     20.053946     20.722908      7.073699
   -0.46027908    4.410807     -1.6135834   -10.213433     -2.7710874
  -12.575934      0.5696935    -5.8734283    -9.644593     -1.3611122
    1.1175683    -9.831201      1.5168675    -6.19686      -7.7691584
   -8.360913     -5.7014403    -7.178852     -6.626714     -7.7270074
   -3.810986     -5.7471485    -3.1033719    -3.9662125    -3.6565795
   -1.6967243     0.94533473    1.075615      4.1991777     1.2441914
    3.4704945     2.1724567     1.9213525     1.8312815     0.5804942 ]","[19.75539002 16.06153317 18.68751097 16.65219334 16.82926065 18.97748878
 39.55145608]",[-0.06604519 -0.02275572  0.04130627 -0.09405849  0.01843105  0.00787739],"[0.5730683  0.69055444 0.6618922  0.6066959  0.5399366  0.53835815
 0.6372445  0.67923135 0.7333262  0.72278875 0.6726657  0.62994665]",other
529,"[-4.4770505e+02  7.9726891e+01  1.9752350e+01  3.0438044e+01
  1.2400768e+01 -3.3477249e+00 -1.3875663e+00 -2.4442751e+00
  6.0571603e-02 -8.3126289e-01 -2.4195616e+01  3.2801125e+00
 -1.2602054e+00 -4.1580696e+00  7.7646516e-02 -1.8457994e+00
 -1.0946851e+01  2.0982966e+00 -4.4290295e+00 -7.8880906e+00
 -1.1171615e+01 -2.9621012e+00 -5.7599378e+00 -9.2127714e+00
 -6.9792504e+00 -5.0649161e+00 -3.7345314e+00 -3.0375338e+00
 -6.1923480e+00 -5.1144543e+00 -6.4215817e+00 -2.0526512e+00
 -3.5762737e+00 -2.3475723e+00 -3.3022132e+00 -1.6038465e+00
 -4.1679134e+00  1.1567968e+00  1.8605233e+00  1.6954740e+00]","[23.05537055 16.86769978 20.48724751 18.06349558 20.10286712 21.79863767
 39.26232712]",[-0.04887284 -0.01675724  0.01186625 -0.02252351  0.0028549   0.01747402],"[0.65755415 0.6453849  0.56612784 0.56435865 0.56426495 0.5354396
 0.53551716 0.5229214  0.5792968  0.6036172  0.6314513  0.6003294 ]",other
530,"[-4.7125928e+02  6.2924862e+01  2.0164425e+01  2.6350124e+01
  8.0662823e+00 -4.9754333e-02  1.5823813e-02 -1.2100017e+00
  2.2134271e+00  3.0457876e+00 -1.4774104e+01  4.0833166e-01
 -4.9153943e+00 -3.2903924e+00 -3.7640305e+00  1.4551020e+00
 -1.1057412e+01 -2.1006801e+00 -2.5746539e+00 -6.8068199e+00
 -8.8178186e+00 -3.6736414e+00 -8.0693159e+00 -4.1521163e+00
 -9.0430193e+00 -3.6346235e+00 -5.6250620e+00 -2.5561671e+00
 -2.4296770e+00 -9.3224776e-01 -6.4479027e+00 -1.3943524e+00
 -2.8080046e+00 -2.4802864e+00 -2.3489077e+00 -1.9115999e+00
 -2.4051030e+00 -1.9314369e+00 -2.5102448e-01  2.5632856e+00]","[20.74978783 15.75355082 17.66731176 17.45095303 19.48698138 19.55132761
 38.49448875]",[-0.09946906  0.01721684  0.01018933 -0.0077163   0.00064662  0.01903609],"[0.6982547  0.662012   0.6888586  0.66773415 0.6198611  0.6373555
 0.613963   0.6385006  0.6800929  0.6912538  0.7004468  0.6595767 ]",other
531,"[-3.4136713e+02  1.3468048e+02  6.2716918e+00  9.4600143e+00
  1.4595710e-01  1.2800457e-01 -1.9550135e+01 -9.2986555e+00
 -1.7933073e+01 -1.3137935e+01  2.4676650e+00 -1.7164335e+01
 -1.2558117e+01 -8.7419491e+00 -4.9992819e+00 -6.3939519e+00
 -2.6525433e+00  3.7483134e+00 -7.4779563e+00 -2.6232195e+00
  1.5517612e+00 -5.6803317e+00 -5.9227748e+00 -3.8621352e+00
 -4.0401101e+00 -1.7783059e+00 -1.9010191e+00 -1.6682782e+00
 -2.7229016e+00 -3.8417146e-01  1.9906455e+00 -3.9554601e+00
  9.4523497e-02  7.1218139e-01 -3.2776475e-01  1.2817330e+00
  2.0106399e+00  2.3324530e+00 -5.6579814e+00 -2.7691410e+00]","[17.70462983 14.73178715 18.97250746 16.80895489 19.49596024 18.87697519
 37.8635773 ]",[ 0.02568333 -0.06842075 -0.08160843  0.07371782 -0.02936122  0.02012955],"[0.40155685 0.45389408 0.4628799  0.46721727 0.5141466  0.56764096
 0.61475533 0.5551206  0.67007154 0.6816109  0.50051457 0.43190643]",other
532,"[-2.58711060e+02  1.49378952e+02 -2.66861916e+00  1.95722828e+01
 -1.08857565e+01  1.27318561e-01 -1.37865295e+01 -1.02285261e+01
 -1.91506939e+01 -1.61270676e+01  2.19100714e+00 -1.73307514e+01
 -1.69013367e+01 -1.34999399e+01 -4.41466951e+00 -8.21710110e+00
 -8.23127842e+00  1.62752247e+00 -4.98628759e+00 -1.71493483e+00
  2.16698813e+00 -1.98103440e+00 -6.05343866e+00 -5.84255314e+00
 -4.69561338e+00 -1.36287487e+00 -2.29496551e+00 -1.96760726e+00
 -3.65657091e-01 -9.93109405e-01  2.27390456e+00 -2.74382591e+00
 -3.31468927e-03  3.10571384e+00 -1.55512094e+00 -6.09348416e-01
  2.03854248e-01 -9.53823328e-01 -5.53963137e+00 -3.63063335e+00]","[18.73364949 14.8808085  20.31057019 17.30534607 19.61838882 18.42794534
 38.52588254]",[-0.00682743 -0.03358373 -0.02200462  0.05904016 -0.03930616 -0.00679872],"[0.46088067 0.5160989  0.58048147 0.5913188  0.52606565 0.5695409
 0.5918067  0.6133199  0.70709574 0.64839363 0.47575843 0.45677474]",other
533,"[-3.61583710e+02  1.21872139e+02 -1.24912310e+01  2.42429676e+01
 -1.23867445e+01  1.08192310e+01 -1.58910522e+01 -1.10363989e+01
 -1.23559637e+01 -1.21727457e+01  2.55606341e+00 -1.13716478e+01
 -5.45742464e+00 -1.04503441e+01 -1.90662456e+00 -5.60035086e+00
 -7.00891209e+00 -5.31897724e-01 -4.67281246e+00 -8.05226624e-01
 -5.25278234e+00 -4.51630974e+00 -4.27444649e+00 -4.61515903e+00
 -3.86507559e+00 -2.67646050e+00 -3.56129456e+00 -3.86799002e+00
 -3.85528773e-01 -2.71143973e-01  1.99235559e+00  2.29955006e+00
  2.38580370e+00  4.69692260e-01 -1.38020980e+00 -5.16180754e-01
 -3.41237873e-01 -1.26008916e+00 -2.00455761e+00 -1.60146546e+00]","[17.54517348 14.06939842 18.64363261 16.99351169 18.34368815 16.97250236
 40.21497331]",[ 0.05305924 -0.00206053 -0.03695737  0.01793543 -0.02351979 -0.00411375],"[0.48570544 0.49778086 0.5814815  0.5535725  0.60809475 0.593753
 0.61768466 0.6254914  0.68268514 0.630241   0.5108632  0.49402425]",other
534,"[-289.75992    159.19815     -5.2613153   18.69064     -5.054849
   -6.1106105  -18.619356   -15.153926   -23.702353   -20.97037
   -2.1899302  -11.147436    -8.872376    -9.280345    -6.9298277
  -12.185492    -3.2132015    4.248321    -7.472522     2.0354285
    2.5400965   -4.1151767   -4.781842    -6.401173    -1.5016434
   -0.5322243   -6.5670652   -4.933717    -3.4570312   -1.8962497
    0.9872708   -4.2036705    1.1273947    2.1908245   -3.0457318
   -1.319371    -0.8360748   -1.2222165   -5.152113    -1.1434693]","[19.63898423 16.11710663 20.87345352 17.86810976 20.0380203  19.50674071
 37.44161953]",[ 0.04197592 -0.04829749 -0.02171824  0.06367761 -0.01655598  0.00509326],"[0.47934625 0.53083783 0.55778843 0.5464031  0.6206139  0.54171085
 0.5446494  0.50571686 0.5525333  0.41961116 0.42619818 0.4710053 ]",other
535,"[-3.2582455e+02  1.7507693e+02  8.8848429e+00  9.8838091e+00
 -8.7073507e+00 -5.4151306e+00 -1.1040472e+01 -1.6228212e+01
 -2.4275032e+01 -1.9205330e+01 -4.7796369e+00 -1.1381890e+01
 -1.8561760e+01 -2.0358700e+01 -3.8209472e+00 -7.0980825e+00
 -1.0698509e+01  1.5214431e+00 -1.2348345e-01  8.1657946e-01
  6.4562422e-01 -1.6550864e+00 -4.8745432e+00 -8.1835432e+00
 -7.2544680e+00 -4.2897239e+00 -4.7629023e+00 -4.6360602e+00
 -1.4907038e+00 -2.3694115e+00 -4.2091596e-01 -1.2371194e+00
 -3.3999667e-01  3.1089585e+00  1.0579837e-01  1.4195093e+00
  2.7170842e+00 -1.8086175e+00 -4.5260663e+00 -2.4666548e+00]","[20.44199285 13.85287641 21.2088686  17.69989984 21.36915895 18.93274308
 36.26863734]",[ 0.0333015  -0.05218896 -0.01906605  0.03091627 -0.01959329  0.01019222],"[0.39750654 0.45958436 0.47706875 0.44236913 0.54715943 0.59913373
 0.7212654  0.6528278  0.6449723  0.4135263  0.341938   0.36779657]",other
536,"[-3.14530823e+02  1.43085526e+02  1.72723389e+01  1.90223312e+01
 -2.72935677e+00  3.05596185e+00 -1.35431585e+01 -1.94906006e+01
 -1.80033779e+01 -1.52615852e+01 -7.70669222e+00 -1.78027096e+01
 -1.88520241e+01 -1.55881329e+01 -5.87961245e+00 -1.00870228e+01
 -6.15973473e+00  2.63129997e+00 -3.59055877e+00  9.24117684e-01
 -9.23329115e-01 -1.67201400e+00 -4.23473978e+00 -7.88416815e+00
 -2.90468478e+00 -4.10120153e+00 -4.03167963e+00 -1.40044913e-01
 -1.32485926e-01 -2.34066558e+00 -1.12925015e-01 -1.44918060e+00
 -8.86177599e-01  3.11759591e+00  7.43732154e-01  2.34747434e+00
  3.21118617e+00 -1.00471246e+00 -2.85664058e+00 -1.82911599e+00]","[18.07732785 12.81057217 19.82204032 16.34781462 20.08014561 18.51345288
 39.56070187]",[ 0.00795827 -0.04703404 -0.08246137  0.04511414 -0.03683998 -0.00266895],"[0.41747263 0.5007708  0.529959   0.4996618  0.62190676 0.6346072
 0.6613168  0.65097576 0.7616559  0.5672545  0.44505978 0.40015694]",other
537,"[-2.4941911e+02  1.4638329e+02 -1.6713469e+01  1.0899474e+01
 -1.7459133e+01 -6.7205572e+00 -1.0934770e+01 -1.1734061e+01
 -1.9914022e+01 -1.7601944e+01  1.7234876e+00 -1.1030310e+01
 -1.4705001e+01 -1.1777974e+01 -4.3628216e+00 -1.1447521e+01
 -8.5739698e+00  3.1694489e+00 -4.4261754e-01  4.3179626e+00
  2.1431601e+00 -1.4622800e+00 -3.4521277e+00 -7.2600341e+00
 -2.8983641e+00  3.6588815e-01 -4.7720971e+00 -5.0399909e+00
  8.2871117e-02  1.0375473e+00 -5.1692122e-01 -3.9568651e+00
 -9.2934376e-01 -5.2041680e-01 -3.3993421e+00  6.4649874e-01
  3.8603261e-01 -3.6774127e+00 -3.0297546e+00 -2.1289370e+00]","[18.39202898 16.91830186 19.96987837 17.12534702 19.112213   18.8989544
 37.32114905]",[ 0.02001534 -0.06352244 -0.01892403  0.00254875 -0.00351461  0.01302559],"[0.427852   0.5034706  0.55944127 0.5625906  0.60821694 0.6200515
 0.66545    0.5221604  0.544303   0.44054526 0.3998592  0.39331648]",other
538,"[-3.6623590e+02  1.4719310e+02  1.8827887e+01  2.0074480e+00
 -1.3066031e+01  5.9083277e-01 -8.3009806e+00 -1.6327650e+01
 -2.3026909e+01 -1.9011122e+01 -1.8068726e+00 -1.0033291e+01
 -1.9517380e+01 -1.3900666e+01 -2.2725935e+00 -1.1065898e+01
 -1.0016122e+01  2.8304458e+00  1.2099950e+00  5.0974245e+00
  1.5699785e+00 -6.3841395e+00 -6.6798625e+00 -8.0961924e+00
 -5.7004180e+00 -1.5091004e+00 -4.9055676e+00 -3.3031759e+00
  1.6496149e+00  6.3565058e-01  2.0799758e+00 -1.2098653e+00
 -1.4089979e+00  2.1766095e+00 -1.1743711e+00 -2.7876285e-01
  1.0529754e+00 -2.1192322e+00 -2.7548406e+00 -2.5053921e+00]","[19.32080856 14.97871385 20.41200606 17.82581404 19.96062326 19.64777601
 36.15410743]",[-0.03603708 -0.07702939 -0.11204434  0.12415287 -0.04005523 -0.00639241],"[0.47661346 0.5473746  0.5115549  0.457138   0.52583647 0.5834095
 0.6515338  0.57705253 0.7123065  0.57014424 0.40538254 0.39011082]",other
539,"[-314.95593     143.05449      11.800836     15.031516    -10.962824
   -6.3592896    -4.646326    -16.289326    -29.197924    -17.43999
   -2.9379022   -16.678646    -12.901597    -13.719347    -10.086129
   -6.6721153    -6.9338417     0.9216365    -0.72226304    7.335874
    2.083053     -6.3176627    -5.468714    -11.385525     -5.9265804
   -4.1442704    -5.273728     -5.465698     -5.3639584     0.5540523
    0.33808112    0.5190353     1.3592561     4.4802885     7.540992
    4.890765      6.3649163     5.6034427     2.8568058     2.099901  ]","[20.57877845 17.63203233 22.89806608 18.06604113 20.01365866 19.25295181
 36.33407236]",[-0.00199814 -0.04365894 -0.07354114  0.04225571 -0.0352238   0.0174469 ],"[0.2668854  0.3065928  0.32321417 0.34482455 0.45891762 0.54675686
 0.59186333 0.53649455 0.5428562  0.33629748 0.21649422 0.20307328]",other
540,"[-2.96284363e+02  1.31656097e+02  1.00553703e+01  2.91878986e+01
 -1.26636620e+01 -7.68816328e+00 -1.34331188e+01 -9.50840378e+00
 -2.11023273e+01 -2.22920876e+01 -7.62538850e-01 -1.49116325e+01
 -1.60658569e+01 -1.79548855e+01 -1.27331562e+01 -1.16343155e+01
 -6.24524593e+00  2.34679055e+00 -2.09972882e+00  9.23284435e+00
  2.68415427e+00 -4.57276630e+00 -3.35228372e+00 -8.84770966e+00
 -5.32812452e+00 -2.71119380e+00 -5.20150232e+00 -6.52397442e+00
  1.03234895e-01  3.42762589e+00  1.73603487e+00  1.02304101e+00
  9.62487280e-01  1.84501565e+00  1.30855703e+00  2.84154606e+00
  1.94863129e+00 -5.86810172e-01 -8.51344764e-01 -1.45227420e+00]","[19.4713784  16.91446778 21.57654348 17.15872425 18.88641867 19.2143857
 38.34778926]",[ 0.0554286  -0.02891708 -0.06922608 -0.03730747 -0.00921411  0.01057845],"[0.31649873 0.40839583 0.4347016  0.43776962 0.57495475 0.56166166
 0.63557976 0.5608933  0.5388804  0.38923496 0.2973267  0.2773175 ]",other
541,"[-2.7380289e+02  1.4438663e+02  2.3423207e+00  1.4068850e+01
 -1.4610634e+01 -3.0824347e+00 -1.2507893e+01 -1.5569128e+01
 -2.0145031e+01 -1.8830868e+01 -5.0488491e+00 -1.3083756e+01
 -1.2498573e+01 -1.6426258e+01 -7.3552957e+00 -6.7718053e+00
 -5.1791291e+00  3.8349614e+00 -2.4858632e+00  1.8977178e+00
  3.3757818e-01 -2.2778041e+00 -4.1625338e+00 -8.9786053e+00
 -4.3049908e+00 -1.2847587e+00 -3.3359282e+00 -3.1829991e+00
 -4.4920179e-01  6.7142534e-01  1.6154412e+00 -1.1966881e+00
  4.9807429e-01  3.7438614e+00  1.1057620e+00  2.2826400e+00
  2.3724558e+00 -1.6898018e-01 -7.6961970e-01  2.2331238e-01]","[18.46112678 14.31038564 19.3740499  17.94340201 18.52115375 19.23749572
 37.78239362]",[ 0.0194064  -0.04046512 -0.07706408  0.0521759  -0.02711851  0.01185499],"[0.40153846 0.46039158 0.5024541  0.48754978 0.5137823  0.5930014
 0.6466033  0.61624485 0.6270953  0.62062186 0.414265   0.40565756]",other
542,"[-3.0478860e+02  1.6833138e+02  6.3992536e-01 -1.4531310e+00
 -6.6339779e+00  2.8321333e+00 -1.2655056e+01 -1.9070108e+01
 -1.8548746e+01 -1.2953636e+01  9.4700843e-01 -1.4735041e+01
 -1.7823164e+01 -1.4379350e+01 -8.8130445e+00 -1.0516180e+01
 -1.3463024e+01 -4.2704722e-01 -1.7732133e+00  3.5919464e+00
  8.5956726e+00 -3.1514578e+00 -7.5257916e+00 -6.2216763e+00
 -4.5609593e+00 -1.3777025e+00 -2.4242978e+00 -5.8788395e+00
 -3.0946214e+00 -1.4880713e+00  1.8719744e-02 -3.9956927e-01
 -1.5268445e+00  3.5693378e+00 -2.5831717e-01 -1.6207168e+00
  2.2301538e+00  3.8351092e-02 -4.5882189e-01 -1.3148369e+00]","[19.13346125 14.53448266 19.11640241 16.5806002  21.48731735 18.27951102
 36.14508829]","[ 1.85500827e-02 -1.93515783e-02 -4.84386711e-02  1.36069073e-02
 -6.99533561e-05 -3.18490095e-03]","[0.3989801  0.452882   0.4736424  0.54468346 0.70531434 0.69438356
 0.64672464 0.5617658  0.55477774 0.44165647 0.39548495 0.346666  ]",other
543,"[-3.21197479e+02  1.19360695e+02  2.10461080e-01  7.83834600e+00
 -5.44063425e+00  1.83542776e+00 -6.70332384e+00 -1.35712776e+01
 -1.79140759e+01 -1.37348614e+01 -1.43346322e+00 -1.14828739e+01
 -1.40043221e+01 -1.49274950e+01 -8.36654568e+00 -7.46525860e+00
 -8.35172844e+00 -4.81129974e-01 -2.64627218e+00  3.74923587e+00
  4.65932035e+00 -2.75625348e+00 -5.46771336e+00 -6.60412216e+00
 -2.74860549e+00 -6.14657283e-01 -1.92636502e+00 -5.16566515e+00
 -3.04007530e+00  1.88875067e+00  4.83112574e-01 -1.24500704e+00
  8.75639737e-01  2.46308017e+00 -4.38197911e-01 -1.39919460e+00
 -1.78222060e-01 -1.93612576e+00 -2.98230386e+00 -2.74148059e+00]","[18.28040301 14.5033807  18.13498264 16.21144565 19.23002538 17.45014006
 37.65253158]",[ 0.03297444 -0.06134065 -0.02155216  0.00347257 -0.02989964  0.01632867],"[0.46652433 0.52369666 0.5894093  0.5374067  0.57057583 0.66791695
 0.7121753  0.5763352  0.617588   0.47515988 0.42868423 0.45285547]",other
544,"[-2.9266431e+02  1.5222853e+02  5.2216854e+00  8.0276785e+00
 -5.8794622e+00 -3.6272290e+00 -1.6214130e+01 -1.4431736e+01
 -2.5280281e+01 -2.2258202e+01 -1.9752149e-02 -9.2017155e+00
 -1.2945074e+01 -1.3755678e+01 -3.5350993e+00 -7.9084530e+00
 -9.6315365e+00  2.0325103e+00 -4.3052440e+00 -3.3864960e-01
 -9.1127463e-02 -2.8540225e+00 -5.6899800e+00 -9.4948978e+00
 -1.5129468e+00  1.5155580e-02 -4.4487042e+00 -5.9955072e+00
 -1.9348314e+00  1.5618181e+00 -9.5733784e-02 -6.1075717e-01
  2.1464512e+00  3.3209677e+00  7.1558404e-01  9.5154333e-01
  8.8275272e-01 -2.5961206e+00 -3.1646404e+00 -1.7173926e+00]","[18.94026544 14.66940248 20.69541111 17.79627494 20.53074965 18.30197853
 35.94342852]",[-0.01739921 -0.05031679 -0.02409474  0.06476177 -0.03999294 -0.00495313],"[0.43972138 0.4934469  0.53842807 0.5133241  0.5135671  0.53126943
 0.59414107 0.5586543  0.6283797  0.49942154 0.3694945  0.3752142 ]",other
545,"[-307.10275     157.44011       8.960004     14.679864    -16.074999
   -6.2089725    -5.5800304   -12.657477    -26.986465    -23.813398
   -4.600962    -11.468307    -15.266319    -17.17877      -4.0580783
  -10.014937    -11.811743      4.397352      1.5089577     8.338449
   -0.37767524   -6.8701444    -4.574731    -12.447518     -5.7414756
   -2.8293226    -5.7515984    -5.2710133    -0.709787      3.9788897
    1.7661239     1.369625      2.0051537     4.0808806     2.4396236
    0.3858139     3.8783677     0.70661455   -1.650414      0.60799664]","[19.33644878 16.38247152 21.9281229  17.26067489 20.68522135 19.21482376
 36.82823541]",[ 0.01947322 -0.07181873 -0.03144427  0.03799041 -0.02947683  0.012126  ],"[0.3349243  0.37352014 0.39851162 0.40866873 0.49686742 0.5563217
 0.664556   0.5708613  0.62174195 0.4241694  0.29098782 0.29398176]",other
546,"[-2.98772064e+02  1.24885254e+02 -1.05165832e-01  2.49254990e+01
 -9.51115799e+00 -6.10676050e+00 -7.50662422e+00 -1.22583618e+01
 -2.38495369e+01 -1.87328205e+01 -4.01405764e+00 -1.46551867e+01
 -1.16005478e+01 -1.48494463e+01 -6.22984648e+00 -8.81853771e+00
 -9.79805088e+00  2.46584344e+00 -1.04696238e+00  7.23578119e+00
  1.82952002e-01 -3.39357328e+00  1.74514204e-01 -1.09977188e+01
 -6.41706753e+00 -7.96678424e-01 -4.70100164e+00 -6.26067829e+00
 -1.36509645e+00  1.63977790e+00 -8.23883772e-01 -1.50221455e+00
 -1.00956321e+00  1.59200847e+00  7.34458029e-01 -5.91982365e-01
  2.60065746e+00  1.32663929e+00  5.77761054e-01  2.58049917e+00]","[20.37545165 16.54732894 20.56806591 16.60576062 20.50419679 19.59374194
 37.31576832]",[ 0.02995295 -0.04231874 -0.0579288   0.05216502 -0.02001755 -0.01038693],"[0.3609726  0.4235737  0.4807491  0.52496153 0.6282494  0.6332627
 0.633823   0.5255345  0.52814996 0.36395046 0.29856133 0.30883288]",other
547,"[-3.25370941e+02  1.32255875e+02  1.42055788e+01  2.42011585e+01
  1.21038485e+00 -5.29029036e+00 -1.08237505e+01 -1.67316170e+01
 -2.58560753e+01 -1.53250618e+01 -3.84882498e+00 -1.86935349e+01
 -1.39459238e+01 -1.26682777e+01 -1.03559799e+01 -1.11783056e+01
 -9.11822414e+00  2.08748031e+00 -1.21768808e+00  4.55036306e+00
  1.79557645e+00 -2.73311806e+00 -6.35593653e-01 -7.60380459e+00
 -4.59723234e+00 -2.13309574e+00 -4.48787642e+00 -5.40435982e+00
 -3.32246852e+00 -1.53221875e-01 -1.93845916e+00 -1.39279079e+00
 -1.48143160e+00 -1.81532991e+00 -2.62405491e+00 -2.51930022e+00
  1.55179024e-01 -2.82740140e+00 -1.98349595e+00  2.00000897e-01]","[21.09551281 16.41193392 21.0407749  16.27235265 20.25186025 19.90265725
 37.31102931]",[ 0.02140444 -0.0357816   0.00811721  0.0239247  -0.01426645  0.00082559],"[0.37156028 0.41718155 0.48580387 0.5460172  0.60834277 0.5759629
 0.5819347  0.49999243 0.47434938 0.38479674 0.32946965 0.33160698]",other
548,"[-2.97138306e+02  1.22238899e+02 -1.62371826e+00  2.52470665e+01
  9.43899930e-01 -1.01885490e+01 -7.85506058e+00 -8.58933353e+00
 -2.60678368e+01 -2.16459599e+01 -4.61327457e+00 -1.31694708e+01
 -1.35173025e+01 -1.58451309e+01 -9.56663895e+00 -9.79580307e+00
 -6.34682083e+00  3.66128850e+00 -1.08896717e-01  8.70358181e+00
  5.37624454e+00 -3.47688007e+00 -4.58917141e+00 -6.78536749e+00
 -1.60005713e+00 -1.08867574e+00 -3.53623700e+00 -4.55437565e+00
 -2.73489428e+00  9.92870629e-01  5.55166543e-01 -1.75775135e+00
 -1.59154963e+00  9.71747488e-02 -9.44582045e-01 -5.27966917e-01
  2.20875710e-01 -3.08765364e+00 -4.16326904e+00 -2.05112886e+00]","[18.83695762 16.10891596 20.89979548 16.2446977  19.8117088  19.92649864
 37.98208723]",[ 0.03957422 -0.02966824 -0.04422304  0.00633657 -0.03826567  0.01393936],"[0.405518   0.514683   0.59838855 0.58335346 0.59357953 0.5767917
 0.5555255  0.48106325 0.56080955 0.37840387 0.2826984  0.31196687]",other
